    265   -2.6102707   -0.2049447   -1.1919125
    276   -2.7691936   -0.2772993   -1.5912116
    287   -2.6682673   -0.1412142   -1.2881687
    290   -2.6114995   -0.1251750   -1.4820397
    293   -2.5294576   -0.1289796   -1.6082788
    294   -2.6128912   -0.2090664   -1.6798229
    301   -2.6983120   -0.2418127   -1.2830642
    306   -2.6184435   -0.1678326   -1.3616312
    312   -2.6001914   -0.1322426   -1.3911059
    323   -2.6717279   -0.2124667   -1.5901288
    334   -2.7128155   -0.2447986   -1.5922753
    342   -2.5273089   -0.2243675   -1.6122174
    345   -2.5721302   -0.2206575   -1.5511211
    346   -2.4699123   -0.1814329   -1.6674982
    355   -2.5571620   -0.1445123   -1.6882699
    360   -2.4679365   -0.1204425   -1.7484640
    361   -2.3891201   -0.0205261   -1.6890608
    365   -2.4304380   -0.1401215   -1.6101474
    366   -2.3306124   -0.0352092   -1.4952383
    368   -2.4907439   -0.1225138   -1.6457871
    370   -2.5681155   -0.1228317   -1.6146771
    375   -2.6500559   -0.1997412   -1.4948460
    385   -2.4301896   -0.1288922   -1.4821925
    386   -2.3792086   -0.1221796   -1.6747317
    387   -2.4476047   -0.1253544   -1.6566901
    390   -2.4695385   -0.1741424   -1.5511112
    392   -2.5231292   -0.1836688   -1.5603967
    397   -2.4953234   -0.1384352   -1.5971299
    401   -2.4257612   -0.1177500   -1.5981550
    403   -2.4125133   -0.0759251   -1.5931759
    411   -2.4902513   -0.1258644   -1.6626997
    412   -2.3724608   -0.0726152   -1.4873961
    421   -2.3825126   -0.0693861   -1.4734212
    424   -2.4412537   -0.0513474   -1.5496163
    425   -2.4126005   -0.0999920   -1.5432358
    437   -2.6699736   -0.1572148   -1.4128736
    449   -2.5667911   -0.1214866   -1.6916090
    452   -2.5100012   -0.2292338   -1.2371310
    453   -2.4946804   -0.1122885   -1.6434226
    459   -2.7325580   -0.4986283   -1.4341210
    472   -2.5361822   -0.1151252   -1.5769762
    476   -2.2723634   -0.0839043   -1.1924312
    484   -2.5338647   -0.1230158   -1.4125088
    487   -2.2551122   -0.1879734   -1.4469590
    492   -2.3652442   -0.4088009   -1.6876612
    498   -2.3508317   -0.0391207   -1.6903042
    501   -2.2702672   -0.0511920   -1.2821290
    508   -2.4012082   -0.0712829   -1.4113607
    512   -2.3671227   -0.0890630   -1.3294474
    514   -2.4282982   -0.0911012   -1.4415585
    518   -2.3936555    0.0043828   -1.5612097
    521   -2.2661023   -0.0856427   -1.2478127
    529   -2.3499346   -0.0531285   -1.5355630
    542   -2.4212382    0.0222897   -1.5702455
    544   -2.4963143   -0.0412552   -1.6127584
    549   -2.3368812   -0.0899359   -1.0560582
    552   -2.4398823   -0.1230451   -1.3326341
    553   -2.4151273   -0.0257171   -1.3116187
    562   -2.3974493   -0.1677302   -1.4012884
    570   -2.4120469   -0.0595718   -1.4440875
    572   -2.4376366   -0.4123193   -1.7125198
    574   -2.5675809   -0.2748310   -1.4804128
    584   -2.5270016   -0.0714925   -1.3794122
    587   -2.5090306   -0.2061423   -1.5191243
    589   -2.3127484   -0.2322215   -1.3503368
    604   -2.2095389   -0.1424506   -1.3812921
    606   -2.4800560   -0.0612455   -1.3003917
    612   -2.3231816   -0.0835307   -1.3594536
    615   -2.2812591    0.0006553   -1.2328143
    618   -2.5201740   -0.1247092   -1.4909632
    622   -2.4060812    0.0179561   -1.3160552
    628   -2.6941266   -0.1659127   -1.5706761
    633   -2.6456754   -0.2049781   -1.4758124
    635   -2.6814125   -0.2094035   -1.5244642
    641   -2.5639012   -0.1578240   -1.5349259
    643   -2.6529119   -0.1221396   -1.5601131
    654   -2.5805254   -0.1223286   -1.5491687
    655   -2.6412115   -0.1521269   -1.5705297
    663   -2.6327240   -0.1230784   -1.6543772
    670   -2.7128513   -0.1889564   -1.5534643
    672   -2.6130304   -0.1663124   -1.2480869
    678   -2.5048084   -0.0767128   -1.4865133
    686   -2.4931207   -0.2266902   -1.7333444
    699   -2.4785538   -0.0911245   -1.3025249
    702   -2.5008123   -0.0623180   -1.4068930
    712   -2.3340423   -0.2097114   -1.2369157
    716   -2.3145061    0.0401082   -1.2128907
    717   -2.4809818   -0.1244461   -1.3408301
    723   -2.7924788   -0.2606325   -1.5120871
    726   -2.5428391   -0.1209035   -1.3382014
    728   -2.5134623   -0.4259922   -1.6553128
    736   -2.5173447   -0.1600112   -1.6333148
    758   -2.5055985   -0.1276296   -1.3810817
    769   -2.7603612   -0.3082639   -1.5489026
    788   -2.4373579   -0.0562120   -1.4249423
    795   -2.5988121   -0.3133883   -1.4374617
    797   -2.7673745   -0.1912112   -1.7688255
    800   -2.6765127   -0.2908537   -1.7654761
    805   -2.7082219   -0.2108234   -1.5611228
    806   -2.6939352   -0.2388675   -1.5711267
    812   -2.2935131   -0.0325939   -1.3708429
    815   -2.2794187   -0.0282916   -1.1412034
    816   -2.3375175   -0.0378106   -1.3267127
    822   -2.2686667   -0.0456712   -1.2820122
    823   -2.3366940   -0.0248621   -1.2681122
    824   -2.3540812   -0.1369361   -1.3056043
    837   -2.3873661    0.0301243   -0.8154926
    838   -2.3604467    0.0120776   -1.0500039
    845   -2.4124472   -0.0400712   -1.6036731
    864   -2.5219193   -0.1904120   -1.8453789
    882   -2.3119218   -0.0119877   -1.1264477
    886   -2.5312810   -0.1099164   -1.7432615
    889   -2.7239802   -0.2598012   -1.6474698
    900   -2.6557908   -0.2076185   -1.7124346
    903   -2.4714928   -0.1561018   -1.8126724
    904   -2.5225623   -0.1387606   -1.6124463
    912   -2.6516244   -0.1570352   -1.6415237
    914   -2.7197895   -0.1595837   -1.6161262
    915   -2.6739681   -0.2380128   -1.6391081
    917   -2.6921904   -0.2127654   -1.5626723
    920   -2.6563365   -0.1286383   -1.5714630
    936   -2.6585078   -0.1918269   -1.5812819
    957   -2.6805787   -0.3647220   -1.5894812
    959   -2.7361257   -0.2046201   -1.7722826
    962   -2.7378225   -0.2101211   -1.5975077
    965   -2.6812086   -0.2069198   -1.5697529
    973   -2.6511538   -0.1978106   -1.6126705
    976   -2.3921294   -0.0524648   -1.4611733
    981   -2.6541293   -0.2189888   -1.8311236
    982   -2.7190344   -0.2662211   -1.7122507
    987   -2.7096303   -0.2591248   -1.6510699
    990   -2.6165287   -0.1288391   -1.6685406
    994   -2.5993118   -0.1288077   -1.3530775
    997   -2.4870431   -0.0393129   -1.5168879
   1003   -2.6342940   -0.2059277   -1.5320127
   1008   -2.3766637   -0.0133552   -1.2171297
   1012   -2.3549442   -0.0329651   -1.2775719
   1014   -2.5276284   -0.1315892   -1.6127760
   1017   -2.2734222   -0.1266190   -1.5473485
   1019   -2.3018126   -0.0351186   -1.3951012
   1025   -2.4150612   -0.0598929   -1.4210510
   1038   -2.3915112    0.0202215   -1.2548488
   1045   -2.2538278   -0.0028127   -1.2266976
   1048   -2.3230877    0.0069047   -1.4052125
   1049   -2.1962008    0.0495781   -1.1764129
   1056   -2.3221366   -0.0029120   -1.5472548
   1058   -2.1952014    0.0247928   -1.3212577
   1064   -2.6393807   -0.1220438   -1.8391153
   1065   -2.7301009   -0.2312627   -1.6999105
   1070   -2.6151030   -0.1219438   -1.7500073
   1079   -2.1283255    0.0751680   -1.4885889
   1080   -2.1707733    0.0336523   -1.5512408
   1081   -2.1241548   -0.0727657   -1.2775775
   1082   -2.1784809   -0.0118971   -1.1496129
   1090   -2.5133712   -0.1432236   -1.1718081
   1091   -2.5902255   -0.1283571   -1.4490415
   1093   -2.4123099   -0.0502364   -1.4926342
   1106   -2.4568121   -0.0441739   -1.3949280
   1112   -2.6473551   -0.1081721   -1.4492117
   1116   -2.5763559   -0.1092501   -1.4912792
   1120   -2.4358895   -0.1236941   -1.5236282
   1121   -2.5005538   -0.3794385   -1.6371061
   1122   -2.6350443   -0.1030470   -1.4303178
   1123   -2.4991770   -0.2725861   -1.3688536
   1124   -2.7662497   -0.1417049   -1.3293571
   1125   -2.7041240   -0.1127540   -1.4379313
   1126   -2.5058222   -0.0402866   -1.4085506
   1127   -2.3947802   -0.0489392   -1.5043840
   1128   -2.6572323   -0.1336855   -1.5011805
   1129   -2.6593421   -0.1325542   -1.4886777
   1143   -2.5493250   -0.2851281   -1.3517210
   1146   -2.4061131   -0.2975198   -1.3017129
   1149   -2.3841822   -0.2544129   -1.3961188
   1154   -2.5217206   -0.3005364   -1.4147122
   1156   -2.6191051   -0.1245742   -1.4224124
   1160   -2.5970929   -0.1206718   -1.2898054
   1165   -2.6127074   -0.1126728   -1.5674319
   1172   -2.6891475   -0.1711468   -1.5649312
   1177   -2.5968099   -0.1192580   -1.2963812
   1188   -2.7008729   -0.1208394   -1.2658551
   1189   -2.6529574   -0.1270716   -1.4602231
   1190   -2.6108236   -0.1214724   -1.3303181
   1197   -2.5127423   -0.1929343   -1.3995966
   1200   -2.5588357   -0.0644265   -1.5456342
   1201   -2.7217517   -0.2345081   -1.4878886
   1202   -2.7570612   -0.1785635   -1.4626619
   1203   -2.5216813   -0.0527407   -1.5508453
   1204   -2.7157834   -0.2987848   -1.2585728
   1205   -2.6843340   -0.1469802   -1.3727723
   1206   -2.6612716   -0.1410772   -1.4124335
   1207   -2.5962696   -0.0803012   -1.3884269
   1208   -2.5105321   -0.0561104   -1.5800587
   1209   -2.6384032   -0.1025077   -1.4602586
   1210   -2.6085620   -0.2265301   -1.4518633
   1211   -2.6453245   -0.1247526   -1.4125938
   1212   -2.5009210   -0.1214174   -1.4522688
   1213   -2.8107572   -0.2315280   -1.3592175
   1214   -2.7823129   -0.1902122   -1.2146368
   1215   -2.6842980   -0.2104701   -1.3593698
   1216   -2.5990453   -0.2307847   -1.4609488
   1217   -2.5670049   -0.3673675   -1.5110487
   1218   -2.6655345   -0.2641744   -1.5286561
   1219   -2.5865188   -0.2513112   -1.4117781
   1220   -2.6176629   -0.1821988   -1.4212835
   1221   -2.7450395   -0.2072511   -1.3000847
   1222   -2.7358243   -0.1641463   -1.5004433
   1223   -2.7088289   -0.2526693   -1.4832300
   1224   -2.6165795   -0.1824402   -1.1970673
   1225   -2.5864162   -0.1078351   -1.5133618
   1226   -2.6391404   -0.1078385   -1.4368713
   1227   -2.6678364   -0.1304027   -1.4422686
   1228   -2.6022015   -0.1116502   -1.4625371
   1229   -2.6430137   -0.1814404   -1.5621595
   1230   -2.5557702   -0.1123756   -1.4298037
   1231   -2.5586789   -0.2465335   -1.4208835
   1232   -2.5266395   -0.3266147   -1.3895757
   1233   -2.5522635   -0.1429585   -1.4399010
   1234   -2.7797689   -0.1613356   -1.3201185
   1235   -2.6816750   -0.1185413   -1.3869643
   1236   -2.6669009   -0.1124093   -1.4165183
   1237   -2.5645618   -0.0886422   -1.4014339
   1238   -2.6031139   -0.1178983   -1.4297615
   1239   -2.7220623   -0.1546415   -1.2974370
   1240   -2.7046697   -0.1360801   -1.4227574
   1241   -2.8228147   -0.2117149   -1.5333698
   1242   -2.8188269   -0.2017853   -1.5619111
   1243   -2.7190065   -0.2509718   -1.5343248
   1244   -2.7530785   -0.2499661   -1.4909335
   1245   -2.6172638   -0.2734663   -1.5334886
   1246   -2.7622924   -0.2318951   -1.6245084
   1247   -2.6185956   -0.5477462   -1.5852383
   1248   -2.6341841   -0.2550703   -1.4531696
   1249   -2.6414080   -0.2398223   -1.2867675
   1250   -2.4251697   -0.3416176   -1.6335194
   1251   -2.6538861   -0.5671741   -1.5387133
   1252   -2.7869077   -0.2131863   -1.3557845
   1253   -2.6773705   -0.2337393   -1.4556755
   1254   -2.5610151   -0.3576072   -1.3508217
   1255   -2.4835529   -0.2765195   -1.5728304
   1256   -2.4473925   -0.5552860   -1.4817334
   1257   -2.5723529   -0.3709756   -1.4216311
   1258   -2.7504930   -0.3614462   -1.3935554
   1259   -2.6664743   -0.4341486   -1.5051383
   1260   -2.6256588   -0.2445872   -1.5871761
   1261   -2.6502235   -0.4929242   -1.4442276
   1262   -2.7058611   -0.2873135   -1.2801442
   1263   -2.7355821   -0.3400127   -1.4600271
   1264   -2.8077903   -0.3797842   -1.3201032
   1265   -2.7402463   -0.5414495   -1.4252138
   1266   -2.7761929   -0.3059417   -1.5944769
   1267   -2.8034024   -0.1964030   -1.1959780
   1268   -2.8683925   -0.2286956   -1.3247758
   1269   -2.7899120   -0.2668966   -1.2779822
   1270   -2.7608595   -0.2036509   -1.3846598
   1271   -2.9593456   -0.2531377   -1.2682598
   1272   -2.8319581   -0.4980297   -1.4629837
   1273   -2.8191726   -0.2628171   -1.4377183
   1274   -2.7683494   -0.3813468   -1.4270146
   1275   -2.7202168   -0.2910793   -1.4585334
   1276   -2.7864809   -0.2970923   -1.3140018
   1277   -2.7610800   -0.3487467   -1.6058983
   1278   -2.7986238   -0.2987678   -1.6596899
   1279   -2.6425004   -0.4012842   -1.6358876
   1280   -2.6187625   -0.1922472   -1.7018481
   1281   -2.8361115   -0.2221669   -1.4781309
   1282   -2.7787144   -0.1807095   -1.4304283
   1283   -2.5946434   -0.1406258   -1.4064051
   1284   -2.8185091   -0.2166044   -1.2006850
   1285   -2.8457837   -0.2604467   -1.3058383
   1286   -2.7227824   -0.1444679   -1.1836748
   1287   -2.6806543   -0.1327537   -1.4339545
   1288   -2.6491315   -0.1081753   -1.2954804
   1289   -2.6872365   -0.1460088   -1.3584318
   1290   -2.6039224   -0.1058610   -1.4855527
   1291   -2.5502419   -0.1014340   -1.5357282
   1292   -2.4676342   -0.0437815   -1.4425093
   1293   -2.7096732   -0.1763699   -1.3738538
   1294   -2.6035099   -0.1407070   -1.3797612
   1295   -2.5541208   -0.2267595   -1.4253906
   1296   -2.5126734   -0.3366995   -1.5295010
   1297   -2.5233395   -0.1818541   -1.4694937
   1298   -2.5412660   -0.3197319   -1.3764883
   1299   -2.4769480   -0.1197870   -1.4710981
   1301   -2.4918175   -0.1298127   -1.4212773
   1303   -2.3511226   -0.9033987   -1.4334686
   1312   -2.6539428   -0.1201963   -1.3871728
   1324   -2.8125858   -0.3183926   -1.3374232
   1332   -2.6743941   -0.1273368   -1.4735465
   1335   -2.4814193   -0.0403977   -1.5153121
   1341   -2.5135224   -0.3121950   -1.6246648
   1343   -2.6301243   -0.0980863   -1.3739609
   1344   -2.4529560   -0.0537612   -1.3711534
   1347   -2.4039683   -0.1186302   -1.5127089
   1356   -2.6400471   -0.0893918   -1.2481412
   1365   -2.6102450   -0.3212731   -1.3297621
   1384   -2.7283268   -0.1127161   -1.3606880
   1385   -2.7334135   -0.2353901   -1.1780127
   1388   -2.6545768   -0.1728258   -1.2453312
   1391   -2.5122089   -0.1682449   -1.2963407
   1396   -2.4072814   -0.0124752   -1.4825554
   1402   -2.6121116   -0.6744990   -1.4880781
   1410   -2.7812135   -0.1830611   -1.3736728
   1411   -2.8693757   -0.3150616   -1.4123688
   1412   -2.6647692   -0.4880612   -1.4748302
   1415   -2.7712584   -0.3966586   -1.4156358
   1420   -2.7057481   -0.1712062   -1.4735488
   1423   -2.5874636   -0.1981204   -1.4358865
   1434   -2.7596428   -0.1282198   -1.3115386
   1452   -2.8753946   -0.2123036   -1.3852843
   1455   -2.7377465   -0.1498440   -1.4125001
   1457   -2.7635903   -0.1287932   -1.6062573
   1469   -2.7619915   -0.1425209   -1.3651112
   1470   -2.6911068   -0.2076212   -1.3204763
   1472   -2.6246357   -0.1912727   -1.4703708
   1480   -2.6303825   -0.1227895   -1.4878219
   1481   -2.5720453   -0.1341415   -1.3983122
   1486   -2.6645129   -0.1022501   -1.2479928
   1490   -2.8583939   -0.2416730   -1.1240753
   1493   -2.8061235   -0.1657073   -1.3127606
   1494   -2.7812686   -0.2141698   -1.4607087
   1498   -2.7573407   -0.1299605   -1.2276818
   1504   -2.4856756   -0.1227721   -1.5217466
   1512   -2.6068845   -0.2581320   -1.3286519
   1526   -2.6378245   -0.1784406   -1.3112175
   1530   -2.6058712   -0.1194597   -1.4062512
   1533   -2.4712555   -0.1407280   -1.7034816
   1535   -2.5611179   -0.1284779   -1.5210289
   1542   -2.6211252   -0.1753474   -1.3884497
   1544   -2.4335856   -0.1326332   -1.5633129
   1554   -2.5285683   -1.0445642   -1.4124626
   1558   -2.5201247   -0.3471404   -1.5488263
   1564   -2.7501278   -0.1878913   -1.2400587
   1569   -2.7149720   -0.1921204   -1.4337360
   1572   -2.7577419   -0.2366128   -1.3812282
   1573   -2.5212796   -0.1070736   -1.6749704
   1574   -2.5931025   -0.2221323   -1.4127398
   1577   -2.7311063   -0.2475540   -1.4312843
   1579   -2.6136994   -0.1320350   -1.7139122
   1592   -2.8342083   -0.1322222   -1.4954712
   1603   -2.6629770   -0.1257431   -1.4116671
   1606   -2.7454827   -0.2590012   -1.3034067
   1612   -2.6982789   -0.1147399   -1.5902267
   1619   -2.5097206   -0.1249069   -1.6519606
   1645   -2.4670744   -0.1846381   -1.1247059
   1648   -2.5377908   -0.1278234   -1.1977458
   1651   -2.5176785   -0.1212674   -1.3470457
   1653   -2.4688640   -0.2446703   -1.4269125
   1656   -2.5504508   -0.1222975   -1.3720905
   1657   -2.6283114   -0.1215540   -1.3893839
   1658   -2.5804801   -0.0183454   -1.1227149
   1662   -2.6108835   -0.0738077   -1.1978812
   1665   -2.4926596   -0.1631289   -1.4693463
   1668   -2.5840149   -0.1290894   -1.3854169
   1670   -2.5607357   -0.1289568   -1.3317369
   1672   -2.3327851   -0.0472053   -1.5787126
   1674   -2.2964034   -0.1272110   -1.6666927
   1682   -2.5797002   -0.1222444   -1.5113744
   1685   -2.6030977   -0.1276266   -1.3963697
   1694   -2.4186165   -0.0375870   -1.3853123
   1695   -2.5095985   -0.0393639   -1.1210332
   1701   -2.4927950   -0.0612055   -1.4357456
   1703   -2.4752612   -0.1367805   -1.3289886
   1704   -2.3791304    0.0031872   -1.3641126
   1705   -2.3966489   -0.0198398   -1.5771232
   1712   -2.3662553   -0.0140677   -1.5401943
   1716   -2.4758062   -0.0935012   -1.5120836
   1717   -2.3809171   -0.0206121   -1.2021408
   1722   -2.4211226   -0.1891256   -1.5388960
   1723   -2.4728646   -0.1280902   -1.4550753
   1727   -2.3828890   -0.4552024   -1.5395123
   1731   -2.3801074   -0.1268903   -1.5293871
   1736   -2.4972012   -0.1602783   -1.2676404
   1750   -2.5007412   -0.0536344   -1.4054085
   1752   -2.6121581   -0.0847848   -1.4417200
   1755   -2.5477612   -0.0633145   -1.3893729
   1757   -2.5227153   -0.0812550   -1.3808609
   1759   -2.3942869   -0.1219422   -1.5483798
   1761   -2.4617391   -0.1238149   -1.4664001
   1762   -2.4843128   -0.3115973   -1.6346903
   1766   -2.5084162   -0.1129495   -1.4928321
   1776   -2.4708965   -0.0122521   -1.4993974
   1783   -2.3930175    0.0226907   -1.5441412
   1788   -2.3852186   -0.0441282   -1.5304025
   1796   -2.3129213   -0.0200481   -1.3383951
   1801   -2.4651766   -0.1623340   -1.4398812
   1803   -2.3440762   -0.2020345   -1.5551232
   1805   -2.4381299   -0.0160048   -1.4844375
   1807   -2.3759396    0.0251225   -1.3943228
   1810   -2.4102926   -0.1258743   -1.3493394
   1812   -2.3578687    0.0195475   -1.2143683
   1816   -2.3291247   -0.1743592   -1.3321843
   1817   -2.2422032   -0.1203126   -1.3294548
   1819   -2.1027520    0.1215691   -1.2729868
   1820   -2.3188686   -0.1255535   -1.4685956
   1824   -2.4085326   -0.0124202   -1.2071856
   1826   -2.1297414   -0.0227777   -1.3048530
   1829   -2.1127260   -0.2425705   -1.1293213
   1853   -2.2844219    0.0822067   -0.8551292
   1858   -2.4726772    0.0012632   -1.2369697
   1862   -2.0619125    0.1535404   -0.9543101
   1880   -2.0437775    0.1978670   -1.1250094
   1890   -2.1848152    0.1276558   -0.8757155
   1891   -2.2348380    0.0702128   -0.9311122
   1895   -2.3011227   -0.0499636   -1.6316527
   1902   -2.5444686   -0.1112366   -1.5904373
   1905   -2.4991806   -0.1287818   -1.4076935
   1909   -2.4586112   -0.1058381   -1.2995589
   1912   -2.5072167   -0.1314986   -1.1559969
   1916   -2.5712576   -0.1389455   -1.5267177
   1925   -2.5176225   -0.1031201   -1.4450098
   1926   -2.5290120   -0.0745534   -1.5690444
   1932   -2.4464905   -0.0402129   -1.3353430
   1935   -2.4667451   -0.1443362   -1.3912125
   1939   -2.4181316   -0.1121458   -1.1640109
   1940   -2.5767412   -0.1317676   -1.0761232
   1964   -3.0848212   -0.2989787   -1.4462593
   1968   -2.6558285   -0.2286124   -1.3692240
   1971   -2.8121626   -0.2500187   -1.3896642
   1974   -2.3964810    0.0241177   -1.2271281
   1977   -2.7062650   -0.1281560   -1.4049419
   1980   -2.6198111   -0.1272002   -1.5266731
   1990   -2.5058963   -0.1284181   -1.1460062
   1991   -2.5409229   -0.0485127   -1.1094338
   1997   -2.3109186    0.0087879   -1.1229326
   2000   -2.3038261    0.0896817   -1.1365412
   2001   -2.4334807    0.0079089   -1.1227361
   2006   -2.5028813   -0.0890159   -1.1248590
   2011   -2.7072306   -0.2512207   -1.4376013
   2012   -2.8214002   -0.2701193   -1.4003251
   2023   -2.4212046   -0.0128876   -1.0799603
   2026   -2.5241234   -0.0482063   -1.2463036
   2050   -2.9405775   -0.2267287   -1.5309122
   2051   -2.7075474   -0.5977574   -1.5801260
   2053   -2.9357283   -0.2412761   -1.5014614
   2069   -2.9117804   -0.2544079   -1.6129909
   2071   -2.8873906   -0.2216021   -1.4012828
   2085   -2.8541260   -0.1918060   -1.3648136
   2091   -2.7758803   -0.2512981   -1.4250594
   2092   -2.7241447   -0.2200395   -1.6127399
   2095   -2.7821884   -0.1845217   -1.3597128
   2097   -2.7218068   -0.1917174   -1.4312584
   2105   -2.7712727   -0.2035142   -1.2744747
   2112   -2.6903083   -0.1176002   -1.5672821
   2117   -2.7597253   -0.1971246   -1.4463772
   2120   -2.7649894   -0.2027683   -1.6717217
   2121   -2.8894377   -0.1852005   -1.6694903
   2122   -2.7485166   -0.2210347   -1.6096708
   2123   -2.7566330   -0.1918761   -1.7596251
   2124   -2.9245446   -0.2630868   -1.5547516
   2125   -2.8647659   -0.2076856   -1.4725764
   2126   -2.8760333   -0.2174543   -1.5997661
   2127   -2.6919210   -0.4490390   -1.8677729
   2128   -2.9373822   -0.2982431   -1.6904527
   2129   -2.7006123   -0.2701178   -1.6363977
   2132   -2.6951666   -0.1285779   -1.8326865
   2134   -2.5320160   -0.1253403   -1.7258235
   2141   -2.7032967   -0.1841112   -1.6041080
   2148   -2.6128631   -0.1052939   -1.3233366
   2150   -2.7259839   -0.1936416   -1.5713212
   2156   -3.0103328   -0.2919438   -1.4181254
   2157   -2.7951291   -0.1832789   -1.4909931
   2163   -2.6622839   -0.1546428   -1.6512091
   2169   -2.6822858   -0.1290862   -1.4476702
   2177   -2.9788780   -0.3131294   -1.2796726
   2194   -2.6441135   -0.1243310   -1.5218933
   2195   -2.6007128   -0.2159451   -1.5975305
   2199   -2.7597315   -0.2129584   -1.4012129
   2200   -2.7456043   -0.2050160   -1.6550128
   2201   -2.7479067   -0.2041976   -1.5091124
   2212   -2.7943637   -0.2690453   -1.7599821
   2236   -2.5861127   -0.1719119   -1.5072684
   2255   -2.6325088   -0.1243843   -1.1786840
   2260   -2.6940885   -0.1501236   -1.0183160
   2264   -2.5460749   -0.0412466   -1.2992077
   2267   -2.5783165   -0.1267520   -1.3384546
   2268   -2.5371237   -0.2198680   -1.0114770
   2273   -2.2201264    0.0639474   -0.9042440
   2276   -2.5964754   -0.1612529   -1.1524198
   2278   -2.4377012   -0.0521735   -1.2592813
   2280   -2.6121168   -0.1138505   -1.1685998
   2281   -2.5839243   -0.1312745   -1.2514963
   2284   -2.4312279   -0.0481202   -1.1964834
   2285   -2.3620455    0.0298263   -1.1287359
   2288   -2.6120741   -0.1170673   -1.5785980
   2302   -2.4370935   -0.1264687   -1.4660259
   2312   -2.7236543   -0.1984699   -1.9306576
   2314   -2.7759569   -0.1553917   -1.7591248
   2324   -2.7422857   -0.1245029   -1.8392582
   2326   -2.7112694   -0.1258516   -1.6243109
   2341   -2.6999900   -0.1221351   -1.4970044
   2349   -2.4724147   -0.0812853   -1.5856884
   2350   -2.6850436   -0.1240424   -1.5596166
   2355   -2.5777214   -0.1244360   -1.7640395
   2356   -2.6314220   -0.1202838   -1.6960382
   2363   -2.5191174   -0.3143125   -1.4378417
   2370   -2.5762923   -0.0827096   -1.5232012
   2372   -2.7020679   -0.1631289   -1.5458826
   2375   -2.5581124   -0.2061723   -1.4336021
   2379   -2.9031250   -0.2027596   -1.2760205
   2380   -2.6603341   -0.0868512   -1.4333833
   2387   -2.8085108   -0.3121304   -1.4521403
   2394   -2.3206322    0.0090008   -1.2020612
   2401   -2.5975091   -0.1598129   -1.6114821
   2409   -2.9395945   -0.2121440   -1.8966730
   2411   -2.6178551   -0.1250923   -1.9323504
   2412   -2.7350137   -0.2282749   -1.7992293
   2414   -2.6127291   -0.1332887   -1.4896246
   2425   -2.8527319   -0.1838612   -1.7362185
   2436   -2.8319802   -0.2778006   -1.9360127
   2438   -2.9288192   -0.3158719   -1.9412656
   2445   -2.6411128   -0.1465056   -1.7080740
   2447   -2.7952774   -0.2129921   -1.7803164
